dimension,run,c,h,a,theta_h,theta_a,average edge weight,number of communites,modularity,range of avg comm. states,std. of avg comm.states
2,0,0.3,0.01,0.01,0.01,0.01,0.14015643208136844,5,0.06907847539766725,0.10231339104432297,0.037143837322358084
2,1,0.01,0.3,0.1,0.03,0.01,0.0,100,1,14.167056486727565,3.31889907283119
2,2,0.03,0.01,0.1,0.01,0.1,3.44363030426739,2,0.01466181237904085,0.7423654589433953,0.37118272947169767
2,2,0.01,0.03,0.1,0.01,0.1,1.1648379449825683,3,0.13923001577876887,3.027212239840315,1.2819946394018882
2,0,0.3,0.03,0.1,0.01,0.01,0.4146024369684055,4,0.04299713698545511,0.29199551441476573,0.1051722363039164
2,4,0.03,0.1,0.1,0.01,0.03,5.089177862885021e-07,98,0.0,16.772868442477552,3.0534361952870603
2,0,0.1,0.01,0.1,0.01,0.03,2.4366057152420124,2,0.006391760083922143,0.17602570301210319,0.08801285150605159
2,1,0.1,0.3,0.01,0.01,0.01,0.0,100,1,13.83519824592242,3.0667252628989825
2,4,0.03,0.3,0.1,0.01,0.03,2.921058128282133e-09,99,1.1102230246251565e-16,16.738670998957414,3.3169600285625482
2,1,0.1,0.3,0.1,0.01,0.01,0.0,100,1,16.065309854062008,3.071879096223089
2,0,0.1,0.03,0.1,0.01,0.03,0.4413594145799272,4,0.07588497987553895,0.7023196472345653,0.2587612540461516
2,0,0.03,0.1,0.01,0.01,0.1,0.0,100,1,17.689107769550354,3.3693168603208745
2,4,0.03,0.03,0.01,0.01,0.03,0.0,100,1,17.09260554347979,2.9524520780659977
2,4,0.01,0.1,0.01,0.01,0.3,0.0,100,1,18.81969314871906,3.5502198856011606
2,1,0.03,0.3,0.01,0.01,0.1,0.0,100,1,19.429248121554913,3.4295105536216997
2,1,0.03,0.03,0.1,0.01,0.03,1.0276299782059193,3,0.09783983945357747,2.1475680686635323,0.8971961461336075
2,2,0.01,0.01,0.1,0.01,0.1,5.111401048484513,3,0.02645592640478525,3.0409133039460245,1.3156130252744314
2,1,0.1,0.1,0.01,0.01,0.01,0.0,100,1,16.585953859892438,3.163254017454512
2,2,0.01,0.03,0.01,0.01,0.3,0.0,100,1,15.973382991459527,3.220967252674323
2,2,0.01,0.3,0.01,0.03,0.01,3.195997482925386e-08,99,0.0,18.227591627759985,3.4721714354775353
2,1,0.1,0.1,0.1,0.01,0.01,8.051194094525023e-06,92,0.0,17.26743841275385,3.1750735747283683
2,2,0.1,0.03,0.01,0.01,0.03,0.0,100,1,12.452020972231583,2.477666411753227
2,2,0.03,0.01,0.01,0.01,0.1,0.0012506218827600508,11,0.6780164928023098,5.678699154024521,1.721458788119584
2,2,0.01,0.3,0.1,0.03,0.01,0.0,100,1,17.436806952046375,3.4712890870318303
2,1,0.3,0.1,0.01,0.01,0.01,0.0,100,1,15.933190828231641,2.872639698780389
2,3,0.01,0.1,0.1,0.01,0.3,0.0,100,1,14.573912496809994,3.117117122054321
2,1,0.3,0.03,0.01,0.01,0.01,0.0,100,1,9.478028016389747,1.870401669047342
2,2,0.1,0.3,0.01,0.01,0.01,0.0,100,1,16.889194401259324,3.2271853966275166
2,2,0.1,0.3,0.1,0.01,0.01,0.0,100,1,16.116699462148638,3.2868658587968147
2,0,0.03,0.1,0.1,0.01,0.1,0.0,100,1,17.70673587181939,3.2576210905769933
2,0,0.1,0.01,0.01,0.01,0.03,0.022534956749664235,6,0.2269026114383032,0.9896121937169706,0.34388073536802755
2,2,0.01,0.01,0.01,0.01,0.1,0.0008422431921064614,12,0.7338408572273589,7.552282139602999,2.1861176445539017
2,1,0.03,0.1,0.01,0.01,0.1,0.0,100,1,18.336193923034713,3.3158860608228045
2,0,0.03,0.3,0.1,0.01,0.1,0.0,100,1,16.462061425938074,3.3465670866792934
2,2,0.03,0.3,0.01,0.01,0.1,0.0,100,1,18.45669485813101,3.4150828020279054
2,1,0.3,0.1,0.1,0.01,0.01,3.6461441450099087e-05,68,0.45788065486192997,14.54814804994075,2.957589571777286
2,0,0.01,0.1,0.01,0.03,0.01,0.0,100,1,16.837139384146695,3.4238400154186
2,0,0.03,0.03,0.01,0.01,0.1,0.0,100,1,15.687852966567227,3.0714574216428403
2,3,0.01,0.3,0.01,0.03,0.01,0.0,100,1,17.98685807557903,3.4274390503143217
2,1,0.3,0.01,0.1,0.01,0.01,1.7255092556907135,2,0.0026372070197626385,0.11567111416000256,0.05783555708000128
2,3,0.03,0.01,0.1,0.01,0.1,3.5381461250312825,3,0.020614511784992455,0.9897771365537762,0.42761493525030936
2,3,0.01,0.03,0.1,0.01,0.1,1.4560403801629074,2,0.10810650280870204,1.853831009085433,0.9269155045427165
2,2,0.1,0.1,0.01,0.01,0.01,4.68462720137265e-09,99,0.0,15.0168322595595,3.0311955612104367
2,1,0.3,0.01,0.01,0.01,0.01,0.1429260594964362,6,0.06303685816072632,0.1938766822451274,0.0721449881038678
2,1,0.3,0.03,0.1,0.01,0.01,0.4523234356344082,5,0.03390519317968156,0.36455075251271873,0.13519231340073135
2,3,0.01,0.03,0.01,0.01,0.3,0.0,100,1,18.59939505174016,3.3223542230068777
2,2,0.1,0.1,0.1,0.01,0.01,2.4966129516948515e-05,75,0.4513850441342985,16.179799889776795,3.229824580435449
2,3,0.01,0.3,0.1,0.03,0.01,0.0,100,1,17.589624942405777,3.492185504513018
2,3,0.1,0.3,0.1,0.01,0.01,0.0,100,1,13.606890345215897,3.2403707715318566
2,3,0.1,0.3,0.01,0.01,0.01,0.0,100,1,17.725745871022756,3.4097619752997694
2,4,0.01,0.1,0.1,0.01,0.3,0.0,100,1,14.163326069370017,3.278660421155784
2,2,0.03,0.03,0.1,0.01,0.03,0.9986230757425818,3,0.11197382366819952,2.098530728556677,0.860743341228086
2,3,0.01,0.01,0.1,0.01,0.1,4.899971379774407,3,0.02825892318392224,2.7253044647829876,1.1875769547624488
2,1,0.1,0.01,0.1,0.01,0.03,2.496929490284785,3,0.003970757505631153,0.464045402355058,0.21450930279834085
2,1,0.03,0.1,0.1,0.01,0.1,0.0,100,1,20.006173498557317,3.718053908929753
2,3,0.1,0.03,0.01,0.01,0.03,0.0,100,1,15.893127760140946,2.780886939853733
2,1,0.1,0.03,0.1,0.01,0.03,0.44244095038933823,3,0.0864600541099055,0.5073429756570949,0.2180376530709882
2,2,0.3,0.1,0.01,0.01,0.01,0.0,100,1,14.219628289193373,3.1035809847604807
2,2,0.03,0.1,0.01,0.01,0.1,0.0,100,1,15.236527913090672,3.395493107823005
2,2,0.3,0.03,0.01,0.01,0.01,4.376150578946736e-11,99,0.0,10.475921941148828,1.966339429951093
2,3,0.03,0.3,0.01,0.01,0.1,0.0,100,1,18.042762548448795,3.413022502769836
2,4,0.01,0.3,0.01,0.03,0.01,0.0,100,1,17.163153533886145,3.4496116603775624
2,3,0.03,0.01,0.01,0.01,0.1,0.0014993064520543822,12,0.6862703543325723,8.530261126036397,2.248423249366927
2,1,0.01,0.1,0.01,0.03,0.01,0.0,100,1,14.824812699404635,3.285039291829887
2,1,0.03,0.3,0.1,0.01,0.1,0.0,100,1,17.210088219719882,3.2480910000066254
2,1,0.03,0.03,0.01,0.01,0.1,0.0,100,1,15.82960105412055,3.1216926902053315
2,3,0.1,0.1,0.01,0.01,0.01,0.0,100,1,15.019894886019209,3.3355098203780384
2,4,0.01,0.3,0.1,0.03,0.01,0.0,100,1,16.906289247261384,3.5809392164538565
2,4,0.1,0.3,0.1,0.01,0.01,0.0,100,1,15.472405517227438,3.283861959956465
2,4,0.01,0.03,0.01,0.01,0.3,0.0,100,1,16.32426277095123,2.761547078354933
2,3,0.01,0.01,0.01,0.01,0.1,0.0004694725886612896,25,0.829920253287039,11.255728244137217,2.686468133592374
2,3,0.1,0.1,0.1,0.01,0.01,3.058324431062942e-05,68,0.7834616962229142,16.311847394216468,3.3810913790597623
2,4,0.1,0.3,0.01,0.01,0.01,0.0,100,1,17.874756405583966,3.342677752396226
2,2,0.3,0.1,0.1,0.01,0.01,2.719559006903673e-05,69,0.6449015156906713,14.133229075455016,3.0435752879388103
2,4,0.03,0.01,0.1,0.01,0.1,3.3417321319133086,3,0.017764476603415097,0.9985860707051768,0.4216277706753976
2,2,0.3,0.01,0.1,0.01,0.01,1.699552252498697,3,0.0028028314069939025,0.16655114243354385,0.06866137965498595
2,4,0.01,0.03,0.1,0.01,0.1,1.5918121897531388,3,0.10686282328198426,3.660898124105594,1.5806096039071607
2,2,0.03,0.1,0.1,0.01,0.1,0.0,100,1,16.229661115729634,3.173231521975589
2,2,0.3,0.01,0.01,0.01,0.01,0.14678806354374108,6,0.06635601537972063,0.28886053198731054,0.10437599696805029
2,1,0.1,0.01,0.01,0.01,0.03,0.0234067506945769,6,0.21046069668777503,0.9112018926490966,0.319043754223051
2,2,0.3,0.03,0.1,0.01,0.01,0.42811492068197976,5,0.03784144440777743,0.3056360459305164,0.10939486132817261
2,3,0.03,0.1,0.01,0.01,0.1,0.0,100,1,17.199965389376274,3.3174868746706396
2,0,0.01,0.1,0.1,0.03,0.01,0.00013880351370751024,36,0.5943237907607268,14.848244724473062,3.519154746372865
2,0,0.01,0.3,0.01,0.03,0.03,0.0,100,1,14.387177338143248,2.9950137674406525
2,4,0.03,0.3,0.01,0.01,0.1,0.0,100,1,16.015466230829933,3.355658596386804
2,2,0.01,0.1,0.01,0.03,0.01,0.0,100,1,16.285267227208667,3.0776946793693627
2,3,0.3,0.1,0.01,0.01,0.01,0.0,100,1,16.882063354886522,3.1772552409180435
2,0,0.01,0.3,0.1,0.03,0.03,0.0,100,1,17.113747762096654,3.098540900830139
2,4,0.01,0.01,0.1,0.01,0.1,5.01145510518199,2,0.02560397007803039,1.8882151635112725,0.9441075817556362
2,3,0.03,0.03,0.1,0.01,0.03,0.8997989780223901,3,0.09707395995496092,1.588146505410784,0.6897014178297138
2,0,0.1,0.3,0.1,0.01,0.03,0.0,100,1,16.263435654380572,3.4083466908291316
2,4,0.1,0.03,0.01,0.01,0.03,0.0,100,1,15.487509624742989,2.607755336151965
2,3,0.3,0.03,0.01,0.01,0.01,0.0,100,1,8.959045208338894,1.911743502013068
2,4,0.1,0.1,0.01,0.01,0.01,0.0,100,1,15.343983061769801,3.1829526813466718
2,2,0.03,0.3,0.1,0.01,0.1,0.0,100,1,15.671994786949035,3.138296947405233
2,2,0.03,0.03,0.01,0.01,0.1,1.0722844269316767e-09,99,0.0,14.344790197858064,2.9334061150188084
2,0,0.1,0.3,0.01,0.01,0.03,0.0,100,1,15.049785145554058,3.1717847647285273
2,0,0.01,0.03,0.01,0.03,0.01,0.0,100,1,16.312491387249132,3.081999109416379
2,4,0.03,0.01,0.01,0.01,0.1,0.0016585313911526402,13,0.721398111514219,9.446283369941122,2.263803891733525
2,4,0.1,0.1,0.1,0.01,0.01,1.3546276118543015e-05,90,0.42021110840309683,12.581749389553574,2.834580239725012
2,2,0.1,0.01,0.1,0.01,0.03,2.4419101609077303,3,0.0031478382313959302,0.22432923025106752,0.09355909443104836
2,3,0.03,0.1,0.1,0.01,0.1,6.913924839952655e-10,99,1.1102230246251565e-16,14.469242773102762,3.1324620473371962
2,2,0.1,0.03,0.1,0.01,0.03,0.46433896515350637,4,0.06784209460488885,0.6361393841220547,0.23963920620916845
2,1,0.01,0.3,0.01,0.03,0.03,0.0,100,1,20.067910172668768,3.4251955428573653
2,4,0.03,0.1,0.01,0.01,0.1,0.0,100,1,15.121743717135445,3.233333761499428
2,0,0.03,0.3,0.01,0.01,0.3,0.0,100,1,18.532823709162482,3.379687222918771
2,4,0.01,0.01,0.01,0.01,0.1,0.0005843301147314691,19,0.7703322843937068,12.131027639841108,3.053718177894666
2,1,0.1,0.3,0.1,0.01,0.03,0.0,100,1,14.862022917335537,3.176564851666016
2,1,0.01,0.3,0.1,0.03,0.03,0.0,100,1,15.699371148749226,2.8587554427019164
2,3,0.01,0.1,0.01,0.03,0.01,0.0,100,1,15.896723415148259,3.4579569053490875
2,3,0.3,0.1,0.1,0.01,0.01,1.398653477799125e-06,97,2.220446049250313e-16,14.854410770941705,2.8917087569981517
2,1,0.01,0.1,0.1,0.03,0.01,0.00010187406518060686,37,0.7109834137622131,15.55820386253355,3.742246263776398
2,0,0.03,0.01,0.1,0.01,0.3,1.75412843968476,3,0.030484627973464476,1.3542094558182098,0.5995829368891518
2,3,0.3,0.01,0.1,0.01,0.01,1.7196269484628743,3,0.0032611229216453486,0.1586061302837651,0.06943405433493395
2,0,0.01,0.03,0.1,0.01,0.3,1.0907720342768674,3,0.1320525356750595,3.210165596635142,1.3561797656043857
2,1,0.1,0.3,0.01,0.01,0.03,0.0,100,1,15.14912948592917,3.1836451173701614
2,0,0.1,0.1,0.01,0.01,0.03,0.0,100,1,16.601146642372008,3.1021988412180743
2,3,0.3,0.01,0.01,0.01,0.01,0.14017286118228933,5,0.061997665384604356,0.2724578964611579,0.08807173113918643
2,3,0.3,0.03,0.1,0.01,0.01,0.4473193378333759,6,0.03920610300175423,0.4743117548411721,0.16180018245813538
2,3,0.03,0.03,0.01,0.01,0.1,0.0,100,1,15.242804866462443,2.9292488327244923
2,4,0.3,0.1,0.01,0.01,0.01,0.0,100,1,16.715734771949663,2.975078011728782
2,3,0.03,0.3,0.1,0.01,0.1,0.0,100,1,16.678418666245996,3.2477680135316778
2,4,0.3,0.03,0.01,0.01,0.01,0.0,100,1,10.695786096766666,2.316640617017761
2,2,0.01,0.3,0.01,0.03,0.03,0.0,100,1,17.44522830908942,3.2283696607266075
2,0,0.1,0.1,0.1,0.01,0.03,3.127442862768568e-06,94,0.0,14.778477257771266,2.9069254436506915
2,1,0.01,0.03,0.01,0.03,0.01,0.0,100,1,15.911318351763917,3.128032861108247
2,0,0.1,0.03,0.01,0.01,0.1,0.0,100,1,13.101272439263386,2.7561510773014777
2,4,0.03,0.1,0.1,0.01,0.1,0.0,100,1,17.004278722335044,3.468684843924371
2,0,0.01,0.01,0.1,0.01,0.3,3.63233275029155,3,0.031297181294430265,3.9064725939494322,1.683266260038462
2,1,0.03,0.3,0.01,0.01,0.3,0.0,100,1,19.984768297497887,3.4241906161136226
2,0,0.03,0.1,0.01,0.01,0.3,0.0,100,1,16.77640327854337,3.252556449825102
2,4,0.03,0.03,0.1,0.01,0.03,1.0816024846367067,3,0.10734808304747687,1.7204354551024446,0.7200535554192095
2,2,0.1,0.01,0.01,0.01,0.03,0.023582154343825663,5,0.22021089940551083,0.9137867416464417,0.3265426291710622
2,2,0.1,0.3,0.1,0.01,0.03,0.0,100,1,17.364155439285767,3.1656500619854437
2,2,0.01,0.3,0.1,0.03,0.03,0.0,100,1,14.835047142376446,3.0875694777120635
2,0,0.03,0.01,0.01,0.01,0.3,0.00012687959650265425,58,0.8164905170950681,10.843409209462123,2.145781893896811
2,4,0.01,0.1,0.01,0.03,0.01,1.1195096919065883e-08,99,0.0,14.40890509551064,3.2460104189724843
2,2,0.1,0.3,0.01,0.01,0.03,0.0,100,1,16.260151477714622,3.0954383235880307
2,1,0.1,0.1,0.01,0.01,0.03,0.0,100,1,15.380918995140982,2.916329629951745
2,2,0.01,0.1,0.1,0.03,0.01,0.00015484482593616276,32,0.6456490350280798,13.358739330243798,3.3886159528295745
2,4,0.03,0.03,0.01,0.01,0.1,0.0,100,1,15.422649402046332,3.1697309904604465
2,3,0.1,0.01,0.1,0.01,0.03,2.391956133376029,2,0.004400073544174654,0.25615283490993107,0.12807641745496554
2,0,0.01,0.01,0.01,0.01,0.3,9.396286240519073e-06,99,0.0,13.961008189790366,2.973870713584751
2,3,0.01,0.3,0.01,0.03,0.03,0.0,100,1,16.78284969845256,3.585430912743986
2,4,0.3,0.1,0.1,0.01,0.01,1.031527374358498e-05,82,0.2724295105470949,13.708588799557628,2.800863399266817
2,4,0.03,0.3,0.1,0.01,0.1,0.0,100,1,14.450578714197441,3.0236803172629756
2,0,0.3,0.1,0.01,0.01,0.03,0.0,100,1,12.70623901235199,2.8250927103865227
2,3,0.1,0.03,0.1,0.01,0.03,0.43945155203945857,3,0.0791609123378896,0.7011568565872972,0.2935938646353592
2,2,0.03,0.3,0.01,0.01,0.3,0.0,100,1,12.43054847451693,2.7940360870494914
2,0,0.03,0.1,0.1,0.01,0.3,0.0,100,1,16.577945361622614,3.1422618192855873
2,1,0.1,0.1,0.1,0.01,0.03,1.7568599645023806e-05,80,0.4719906412843047,14.60022798134811,3.0114170647053635
2,3,0.1,0.3,0.1,0.01,0.03,0.0,100,1,14.788820803797162,3.1297130942464464
2,1,0.03,0.01,0.1,0.01,0.3,1.5023961455074932,3,0.027828179784826282,1.5390472142553135,0.6590029739511203
2,1,0.01,0.03,0.1,0.01,0.3,1.174407130608732,3,0.1052706322196256,3.7418712272709493,1.6112844676016704
2,1,0.03,0.1,0.01,0.01,0.3,0.0,100,1,17.36465970276449,3.233211934898045
2,4,0.3,0.01,0.1,0.01,0.01,1.703714466462267,4,0.002287253434302673,0.20286213341209341,0.07934747911019913
2,2,0.01,0.03,0.01,0.03,0.01,5.66534781258899e-09,99,0.0,16.282666435294995,3.242568265936569
2,3,0.01,0.3,0.1,0.03,0.03,0.0,100,1,16.95028763480546,3.242772903459497
2,0,0.3,0.03,0.01,0.01,0.03,1.657937778308802e-09,99,0.0,11.061697864551107,2.145565604751252
2,4,0.3,0.03,0.1,0.01,0.01,0.44759459907373134,6,0.03441480762373774,0.2791101622875364,0.09520796074403258
2,4,0.3,0.01,0.01,0.01,0.01,0.1398199602695555,6,0.06717908831169173,0.2974314313170803,0.10879133982397346
2,3,0.1,0.3,0.01,0.01,0.03,0.0,100,1,15.621260296936812,3.260037690130952
2,0,0.01,0.1,0.01,0.03,0.03,0.0,100,1,16.76673551988175,3.2028041415727015
2,1,0.1,0.03,0.01,0.01,0.1,0.0,100,1,13.168300338363903,2.5692953294863514
2,1,0.01,0.01,0.1,0.01,0.3,2.6907812466979055,3,0.03461698911916199,2.761750302984767,1.2423371674690462
2,0,0.03,0.03,0.1,0.01,0.1,0.875975775044403,3,0.10984077773422223,1.7839904181386856,0.7419338349409613
2,2,0.1,0.1,0.01,0.01,0.03,0.0,100,1,17.007180600164947,3.243212177128599
2,4,0.01,0.3,0.01,0.03,0.03,0.0,100,1,18.521727138675043,3.323078889902459
2,4,0.1,0.3,0.1,0.01,0.03,0.0,100,1,16.657057562853204,3.2212219741609545
2,1,0.03,0.01,0.01,0.01,0.3,0.00012203587395851566,62,0.38830694248178227,11.266946724344193,2.273811515901988
2,0,0.03,0.03,0.01,0.01,0.3,5.585271694514542e-10,99,0.0,15.41989449084517,3.358658255685752
2,3,0.03,0.3,0.01,0.01,0.3,0.0,100,1,15.533583961726025,3.035299262129832
2,3,0.01,0.1,0.1,0.03,0.01,0.00014347187286238743,39,0.6967028842202858,14.003575184406053,3.504861085498538
2,1,0.03,0.1,0.1,0.01,0.3,0.0,100,1,20.43226785953187,3.3533462414898594
2,2,0.03,0.1,0.01,0.01,0.3,0.0,100,1,14.819733650902347,3.3157606248639926
2,0,0.03,0.3,0.1,0.01,0.3,0.0,100,1,16.397734982353057,3.267531403498704
2,4,0.01,0.3,0.1,0.03,0.03,0.0,100,1,15.416549476433769,3.0046112524812845
2,2,0.1,0.1,0.1,0.01,0.03,9.699906713383957e-05,57,0.03244849698343273,16.102004048867702,4.038471729003172
2,1,0.3,0.1,0.01,0.01,0.03,0.0,100,1,16.32552210861848,3.2135540799446605
2,3,0.1,0.01,0.01,0.01,0.03,0.02512064243386266,7,0.19697341990442185,1.1724004690982488,0.3861164575909868
2,4,0.1,0.3,0.01,0.01,0.03,0.0,100,1,16.14643485630726,3.1741001466069054
2,3,0.01,0.03,0.01,0.03,0.01,0.0,100,1,15.512140416209874,3.2493296427937604
2,0,0.3,0.1,0.1,0.01,0.03,1.0015196614650257e-05,86,0.5863721856583888,13.774570681499304,2.9689548089355586
2,1,0.01,0.01,0.01,0.01,0.3,4.138521662289363e-06,95,0.34181200985668836,17.18713665025311,3.0369714063546143
2,1,0.01,0.1,0.01,0.03,0.03,0.0,100,1,14.690338562711514,3.4191818633566102
2,1,0.3,0.03,0.01,0.01,0.03,1.269539012965005e-09,99,0.0,12.400425706426583,2.127282791233643
2,2,0.03,0.01,0.1,0.01,0.3,1.720292966759901,2,0.025209673460874577,0.984603598131074,0.492301799065537
2,2,0.01,0.03,0.1,0.01,0.3,1.0134220424349185,3,0.09619968637122946,3.495739489320231,1.5308758999938683
2,0,0.01,0.3,0.01,0.03,0.1,8.362748612580074e-08,99,0.0,17.19075571568387,3.414310940353334
2,0,0.3,0.01,0.1,0.01,0.03,1.5181224124478725,2,0.004985860686227334,0.012269533145454939,0.0061347665727274694
2,4,0.1,0.01,0.1,0.01,0.03,2.5660562250715033,3,0.003658963617351435,0.23089117361916933,0.1040820050326725
2,0,0.1,0.3,0.1,0.01,0.1,0.0,100,1,15.938375493099104,3.009158305018188
2,3,0.1,0.1,0.01,0.01,0.03,0.0,100,1,14.292553737400294,2.870648934376017
2,0,0.3,0.03,0.1,0.01,0.03,0.28170952768869223,5,0.056937107126821464,0.29249525786318425,0.11215435893626319
2,0,0.3,0.01,0.01,0.01,0.03,0.12885732484215584,6,0.06962440145971205,0.34514170006238354,0.12289667241998954
2,4,0.03,0.3,0.01,0.01,0.3,0.0,100,1,18.48522807814356,3.5757941476722133
2,4,0.1,0.03,0.1,0.01,0.03,0.45791472732027744,4,0.08304553798045498,0.5505876810347111,0.20595147953744816
2,2,0.03,0.1,0.1,0.01,0.3,0.0,100,1,18.17398608573928,3.4298533533118998
2,0,0.01,0.3,0.1,0.03,0.1,9.339894563327498e-09,99,0.0,17.65274237842487,3.3987762851764867
2,3,0.03,0.1,0.01,0.01,0.3,0.0,100,1,15.117469454611935,3.3316408714911243
2,1,0.03,0.03,0.01,0.01,0.3,0.0,100,1,15.15590698325129,3.1272458312859417
2,2,0.1,0.03,0.01,0.01,0.1,0.0,100,1,12.065873697545708,2.4843847033778945
2,2,0.01,0.01,0.1,0.01,0.3,3.133272864861448,3,0.030212075132913647,2.428378077278855,1.0124129221817595
2,0,0.1,0.3,0.01,0.01,0.1,0.0,100,1,14.70407482435019,3.1223210620460087
2,3,0.1,0.1,0.1,0.01,0.03,0.0,100,1,15.496900315398529,3.008121100849359
2,1,0.03,0.3,0.1,0.01,0.3,0.0,100,1,17.01959437677907,3.199363434933704
2,1,0.03,0.03,0.1,0.01,0.1,0.8174752135834231,3,0.11347526883487011,1.7299988609565973,0.7466021186479095
2,4,0.01,0.1,0.1,0.03,0.01,0.00011610466789269616,40,0.6695186105969849,15.136672673992829,3.636739561235731
2,0,0.3,0.3,0.1,0.01,0.01,0.0,100,1,18.67964835508838,3.4632228415880713
2,2,0.03,0.01,0.01,0.01,0.3,6.804298350906696e-05,76,0.7496729585956545,12.199076844212764,2.2248957059060377
2,4,0.01,0.03,0.01,0.03,0.01,0.0,100,1,15.11763865513048,3.027063242166231
2,2,0.01,0.1,0.01,0.03,0.03,0.0,100,1,18.802056833058117,3.3401356964541766
2,0,0.3,0.3,0.01,0.01,0.01,0.0,100,1,15.017407648294906,3.1149587337182467
2,2,0.3,0.1,0.01,0.01,0.03,7.18823756039834e-09,99,0.0,12.748799463537647,2.597196828920192
2,1,0.01,0.3,0.01,0.03,0.1,1.1246464437567317e-07,98,0.41359367956954046,19.887524756235425,3.51414059727667
2,1,0.1,0.3,0.1,0.01,0.1,0.0,100,1,14.074339422817415,3.1123479557904643
2,1,0.3,0.1,0.1,0.01,0.03,2.2990995375247065e-06,98,0.0,15.668463529816176,2.9761497536073147
2,4,0.1,0.1,0.01,0.01,0.03,0.0,100,1,14.63536045371224,3.0577495031839588
2,0,0.03,0.3,0.01,0.03,0.01,0.0,100,1,15.322577038802706,3.2052200763707153
2,2,0.3,0.03,0.01,0.01,0.03,0.0,100,1,12.411274878466415,2.109781316133695
2,2,0.01,0.01,0.01,0.01,0.3,2.6082103458619745e-05,87,0.42326145097408746,14.132099230807453,2.9287811500047534
2,1,0.01,0.3,0.1,0.03,0.1,1.0064807790188392e-08,99,0.0,12.938675549557031,2.94295508204587
2,4,0.03,0.1,0.01,0.01,0.3,0.0,100,1,15.81926682305728,3.3962269907294704
2,3,0.03,0.1,0.1,0.01,0.3,0.0,100,1,15.658662974369914,3.1165783474286473
2,1,0.1,0.3,0.01,0.01,0.1,0.0,100,1,19.577804466865494,3.5628071080902837
2,2,0.03,0.03,0.01,0.01,0.3,0.0,100,1,16.740898527140885,3.0378247235769567
2,3,0.03,0.01,0.1,0.01,0.3,1.7605878529169043,3,0.024585260913654747,1.8224166033389073,0.7763934127003915
2,3,0.01,0.03,0.1,0.01,0.3,0.9996375697492537,3,0.10934768210210717,3.3659007612198075,1.4330059299630413
2,4,0.1,0.1,0.1,0.01,0.03,0.0,100,1,14.818064277922979,2.9532715514788825
2,4,0.1,0.01,0.01,0.01,0.03,0.024828210057257088,4,0.21961045853060554,0.5727442918724399,0.2099722472357421
2,1,0.3,0.01,0.1,0.01,0.03,1.533978841340914,2,0.0025652285392959995,0.04243082199397238,0.02121541099698619
2,1,0.3,0.3,0.1,0.01,0.01,0.0,100,1,15.202827297536315,3.161059278593738
2,2,0.03,0.3,0.1,0.01,0.3,0.0,100,1,16.195654498137095,3.4846638920916515
2,1,0.3,0.03,0.1,0.01,0.03,0.27796241570411073,5,0.05467193041572437,0.38351140950093754,0.1303597195643465
2,2,0.01,0.3,0.01,0.03,0.1,0.0,100,1,15.216505480505425,3.2888355818383364
2,2,0.1,0.3,0.1,0.01,0.1,1.7117689305035075e-08,99,0.0,14.204498794984511,3.2256207796488177
2,0,0.01,0.1,0.1,0.03,0.03,7.359183878828198e-05,55,0.6912685853091157,16.33728819383056,3.416210584439799
2,3,0.01,0.1,0.01,0.03,0.03,0.0,100,1,15.223392794669554,3.279250337814292
2,3,0.1,0.03,0.01,0.01,0.1,0.0,100,1,12.687235855852549,2.6140971811460747
2,1,0.3,0.01,0.01,0.01,0.03,0.13201964039103004,5,0.07319837327066292,0.2756217775287933,0.09671603276796589
2,1,0.3,0.3,0.01,0.01,0.01,0.0,100,1,15.242440726029624,3.273758935898333
2,0,0.01,0.03,0.01,0.03,0.03,0.0,100,1,15.177845028944548,2.976090398434255
2,0,0.1,0.01,0.1,0.01,0.1,1.741601429051013,3,0.007910539654454395,0.2791342405994538,0.11665450014156237
2,3,0.01,0.01,0.1,0.01,0.3,3.401262457967827,3,0.03342624626694088,3.2267480007903497,1.3454279161871656
2,1,0.03,0.3,0.01,0.03,0.01,0.0,100,1,18.37916539350008,3.374961756953496
2,2,0.03,0.03,0.1,0.01,0.1,0.6620827465292194,4,0.11983369511829683,2.1406057587684773,0.7917630691351152
2,3,0.3,0.1,0.01,0.01,0.03,0.0,100,1,18.156671769956464,3.0383054327572383
2,2,0.01,0.3,0.1,0.03,0.1,0.0,100,1,16.10923949812259,3.292425128660197
2,0,0.1,0.1,0.01,0.01,0.1,0.0,100,1,16.32884069005083,3.2228310449436246
2,0,0.1,0.03,0.1,0.01,0.1,0.21068181706693445,3,0.11413683909851188,0.6445202737001732,0.28353458848613056
2,3,0.03,0.01,0.01,0.01,0.3,0.00019372403615856845,51,0.6821936974226789,11.840621147223434,2.2839916813216603
2,0,0.03,0.1,0.01,0.03,0.01,0.0,100,1,15.752785316234158,3.235921029312848
2,2,0.1,0.3,0.01,0.01,0.1,0.0,100,1,14.081189968524223,2.863278303551469
2,4,0.03,0.1,0.1,0.01,0.3,0.0,100,1,15.269435152475273,3.0565320014189865
2,3,0.3,0.03,0.01,0.01,0.03,0.0,100,1,11.464838041034854,2.0516658173634807
2,3,0.03,0.03,0.01,0.01,0.3,0.0,100,1,16.799948418781007,3.2154936576912965
